"Reservoir","Site","Site_code","Date","Depth_m","Distance","Dry_start","Dry_end","Max_Depth_Site_m","Temp_C","DO_mgL","DOsat_percent","SpCond_uScm"
"CCR",50,"P2",2024-08-14,7.7,1527.3528,68.58,231.648,21,13.9573,5.079,49.184,125.808
"CCR",50,"P2",2024-08-14,7.8,1527.3528,68.58,231.648,21,13.8157,5.0559,47.621,125.852
"CCR",50,"P2",2024-08-14,7.9,1527.3528,68.58,231.648,21,13.7958,4.8351,47.406,125.684
"CCR",50,"P2",2024-08-14,8,1527.3528,68.58,231.648,21,13.6328,4.9837,48.16,125.893
"CCR",50,"P2",2024-08-14,8.1,1527.3528,68.58,231.648,21,13.4247,5.0002,46.745,125.933
"CCR",50,"P2",2024-08-14,8.2,1527.3528,68.58,231.648,21,13.3477,4.822,45.194,125.904
"CCR",50,"P2",2024-08-14,8.3,1527.3528,68.58,231.648,21,13.3024,4.6771,44.282,126.009
"CCR",50,"P2",2024-08-14,8.4,1527.3528,68.58,231.648,21,13.3488,4.6685,46.038,126.005
"CCR",50,"P2",2024-08-14,8.5,1527.3528,68.58,231.648,21,13.3126,4.8811,47.635,126.144
"CCR",50,"P2",2024-08-14,8.6,1527.3528,68.58,231.648,21,13.2391,5.0695,48.987,125.977
"CCR",50,"P2",2024-08-14,8.7,1527.3528,68.58,231.648,21,13.1973,5.0634,45.355,125.859
"CCR",50,"P2",2024-08-14,8.8,1527.3528,68.58,231.648,21,13.1606,4.6323,43.75,125.959
"CCR",50,"P2",2024-08-14,8.9,1527.3528,68.58,231.648,21,13.1343,4.6417,44.777,125.864
"CCR",50,"P2",2024-08-14,9,1527.3528,68.58,231.648,21,13.083,4.7135,45.032,125.865
"CCR",50,"P2",2024-08-14,9.1,1527.3528,68.58,231.648,21,13.0555,4.7457,44.764,125.834
"CCR",50,"P2",2024-08-14,9.2,1527.3528,68.58,231.648,21,13.0253,4.6918,43.743,125.91
"CCR",50,"P2",2024-08-14,9.3,1527.3528,68.58,231.648,21,13.0015,4.5821,43.429,125.887
"CCR",50,"P2",2024-08-14,9.4,1527.3528,68.58,231.648,21,12.9878,4.5852,43.781,125.825
"CCR",50,"P2",2024-08-14,9.5,1527.3528,68.58,231.648,21,12.9421,4.618,43.417,125.847
"CCR",50,"P2",2024-08-14,9.6,1527.3528,68.58,231.648,21,12.9379,4.5501,42.878,126.021
"CCR",50,"P2",2024-08-14,9.7,1527.3528,68.58,231.648,21,12.9194,4.526,42.92,125.954
"CCR",50,"P2",2024-08-14,9.8,1527.3528,68.58,231.648,21,12.9012,4.5241,42.741,125.872
"CCR",50,"P2",2024-08-14,9.9,1527.3528,68.58,231.648,21,12.8996,4.513,42.798,125.807
"CCR",50,"P2",2024-08-14,10,1527.3528,68.58,231.648,21,12.865,4.5178,42.383,125.965
"CCR",50,"P2",2024-08-14,10.1,1527.3528,68.58,231.648,21,12.852,4.4586,41.987,125.754
"CCR",50,"P2",2024-08-14,10.2,1527.3528,68.58,231.648,21,12.8347,4.4334,41.673,125.864
"CCR",50,"P2",2024-08-14,10.3,1527.3528,68.58,231.648,21,12.8237,4.3842,40.908,125.836
"CCR",50,"P2",2024-08-14,10.4,1527.3528,68.58,231.648,21,12.8136,4.2986,40.494,125.732
"CCR",50,"P2",2024-08-14,10.5,1527.3528,68.58,231.648,21,12.8192,4.3135,41.202,125.852
"CCR",50,"P2",2024-08-14,10.6,1527.3528,68.58,231.648,21,12.7899,4.3732,41.182,125.822
"CCR",50,"P2",2024-08-14,10.7,1527.3528,68.58,231.648,21,12.7956,4.3537,41.3,125.831
"CCR",50,"P2",2024-08-14,10.8,1527.3528,68.58,231.648,21,12.7782,4.3755,41.317,125.839
"CCR",50,"P2",2024-08-14,10.9,1527.3528,68.58,231.648,21,12.7696,4.3828,41.62,125.882
"CCR",50,"P2",2024-08-14,11,1527.3528,68.58,231.648,21,12.7678,4.4193,42.165,125.962
"CCR",50,"P2",2024-08-14,11.1,1527.3528,68.58,231.648,21,12.7584,4.5107,43.441,125.987
"CCR",50,"P2",2024-08-14,11.2,1527.3528,68.58,231.648,21,12.7562,4.6103,43.346,125.974
"CCR",50,"P2",2024-08-14,11.3,1527.3528,68.58,231.648,21,12.7432,4.5769,42.415,126.026
"CCR",50,"P2",2024-08-14,11.4,1527.3528,68.58,231.648,21,12.7433,4.4332,41.63,125.924
"CCR",50,"P2",2024-08-14,11.5,1527.3528,68.58,231.648,21,12.7548,4.4324,42.29,126
"CCR",50,"P2",2024-08-14,11.6,1527.3528,68.58,231.648,21,12.7341,4.5097,43.462,125.997
"CCR",50,"P2",2024-08-14,11.7,1527.3528,68.58,231.648,21,12.7273,4.6628,44.566,125.977
"CCR",50,"P2",2024-08-14,11.8,1527.3528,68.58,231.648,21,12.7222,4.724,44.233,125.864
"CCR",50,"P2",2024-08-14,11.9,1527.3528,68.58,231.648,21,12.7197,4.673,43.396,125.942
"CCR",50,"P2",2024-08-14,12,1527.3528,68.58,231.648,21,12.7243,4.5794,42.509,125.827
"CCR",50,"P2",2024-08-14,12.1,1527.3528,68.58,231.648,21,12.7152,4.4712,41.588,125.868
"CCR",50,"P2",2024-08-14,12.2,1527.3528,68.58,231.648,21,12.7169,4.3962,41.643,125.856
"CCR",50,"P2",2024-08-14,12.3,1527.3528,68.58,231.648,21,12.7102,4.4286,42.046,125.79
"CCR",50,"P2",2024-08-14,12.4,1527.3528,68.58,231.648,21,12.6958,4.4772,42.158,125.931
"CCR",50,"P2",2024-08-14,12.5,1527.3528,68.58,231.648,21,12.6919,4.4486,41.814,125.778
"CCR",50,"P2",2024-08-14,12.6,1527.3528,68.58,231.648,21,12.6892,4.4432,41.861,125.978
"CCR",50,"P2",2024-08-14,12.7,1527.3528,68.58,231.648,21,12.6876,4.4292,41.448,126.046
"CCR",50,"P2",2024-08-14,12.8,1527.3528,68.58,231.648,21,12.6867,4.3739,41.73,126.062
"CCR",50,"P2",2024-08-14,12.9,1527.3528,68.58,231.648,21,12.6885,4.5298,43.733,126.155
"CCR",50,"P2",2024-08-14,13,1527.3528,68.58,231.648,21,12.6884,4.7064,44.531,126.202
"CCR",50,"P2",2024-08-14,13.1,1527.3528,68.58,231.648,21,12.6846,4.7253,44.263,125.967
"CCR",50,"P2",2024-08-14,13.2,1527.3528,68.58,231.648,21,12.6814,4.6584,43.568,124.707
"CCR",50,"P2",2024-08-14,13.2,1527.3528,68.58,231.648,21,12.68,4.6384,43.451,122.377
"CCR",50,"P2",2024-08-14,13.7,1527.3528,68.58,231.648,21,12.6758,4.4729,42.146,126.015
"CCR",50,"P2",2024-08-14,13.7,1527.3528,68.58,231.648,21,12.6764,4.4708,42.178,126.093
"CCR",50,"P2",2024-08-14,13.8,1527.3528,68.58,231.648,21,12.6804,4.498,42.773,125.966
"CCR",50,"P2",2024-08-14,13.9,1527.3528,68.58,231.648,21,12.6737,4.5952,43.971,126.2
"CCR",50,"P2",2024-08-14,14,1527.3528,68.58,231.648,21,12.672,4.6918,44.339,126.213
"CCR",50,"P2",2024-08-14,14.1,1527.3528,68.58,231.648,21,12.676,4.6812,43.911,126.181
"CCR",50,"P2",2024-08-14,14.2,1527.3528,68.58,231.648,21,12.676,4.6359,43.314,126.155
"CCR",50,"P2",2024-08-14,14.3,1527.3528,68.58,231.648,21,12.6658,4.5478,42.227,126.129
"CCR",50,"P2",2024-08-14,14.4,1527.3528,68.58,231.648,21,12.6649,4.4627,41.828,126.11
"CCR",50,"P2",2024-08-14,14.5,1527.3528,68.58,231.648,21,12.6656,4.4225,41.665,126.175
"CCR",50,"P2",2024-08-14,14.6,1527.3528,68.58,231.648,21,12.6605,4.4434,41.986,125.997
"CCR",50,"P2",2024-08-14,14.7,1527.3528,68.58,231.648,21,12.6575,4.4531,41.714,126.16
"CCR",50,"P2",2024-08-14,14.8,1527.3528,68.58,231.648,21,12.6569,4.4176,41.482,126.208
"CCR",50,"P2",2024-08-14,14.9,1527.3528,68.58,231.648,21,12.6575,4.3918,41.147,126.161
"CCR",50,"P2",2024-08-14,15,1527.3528,68.58,231.648,21,12.656,4.362,40.863,126.064
"CCR",50,"P2",2024-08-14,15.1,1527.3528,68.58,231.648,21,12.6569,4.3348,40.966,126.03
"CCR",50,"P2",2024-08-14,15.2,1527.3528,68.58,231.648,21,12.6569,4.3485,40.928,126.125
"CCR",50,"P2",2024-08-14,15.3,1527.3528,68.58,231.648,21,12.6541,4.3489,41.053,126.166
"CCR",50,"P2",2024-08-14,15.4,1527.3528,68.58,231.648,21,12.6546,4.3869,41.547,126.025
"CCR",50,"P2",2024-08-14,15.5,1527.3528,68.58,231.648,21,12.6523,4.4123,41.823,126.186
"CCR",50,"P2",2024-08-14,15.6,1527.3528,68.58,231.648,21,12.6477,4.465,41.933,126.06
"CCR",50,"P2",2024-08-14,15.7,1527.3528,68.58,231.648,21,12.6425,4.426,41.083,126.2
"CCR",50,"P2",2024-08-14,15.8,1527.3528,68.58,231.648,21,12.6395,4.3279,39.28,126.053
"CCR",50,"P2",2024-08-14,15.9,1527.3528,68.58,231.648,21,12.6386,3.9503,35.251,125.978
"CCR",50,"P2",2024-08-14,16,1527.3528,68.58,231.648,21,12.6375,3.7511,36.618,126.065
"CCR",50,"P2",2024-08-14,16.1,1527.3528,68.58,231.648,21,12.6355,3.9475,37.808,126.078
"CCR",50,"P2",2024-08-14,16.2,1527.3528,68.58,231.648,21,12.6324,4.0557,38.725,125.991
"CCR",50,"P2",2024-08-14,16.3,1527.3528,68.58,231.648,21,12.63,4.1415,39.234,125.993
"CCR",50,"P2",2024-08-14,16.4,1527.3528,68.58,231.648,21,12.6263,4.1815,39.497,125.814
"CCR",50,"P2",2024-08-14,16.5,1527.3528,68.58,231.648,21,12.6229,4.1868,38.859,125.996
"CCR",50,"P2",2024-08-14,16.6,1527.3528,68.58,231.648,21,12.617,4.0694,37.249,125.954
"CCR",50,"P2",2024-08-14,16.7,1527.3528,68.58,231.648,21,12.6126,3.9264,36.633,126.253
"CCR",50,"P2",2024-08-14,16.8,1527.3528,68.58,231.648,21,12.6113,3.881,36.177,126.578
"CCR",50,"P2",2024-08-14,16.9,1527.3528,68.58,231.648,21,12.6102,3.8361,35.255,126.392
"CCR",50,"P2",2024-08-14,17,1527.3528,68.58,231.648,21,12.6083,3.7461,33.578,123.225
"CCR",50,"P2",2024-08-14,17.4,1527.3528,68.58,231.648,21,12.5811,3.3805,30.63,127.74
"CCR",50,"P2",2024-08-14,17.5,1527.3528,68.58,231.648,21,12.573,3.2431,30.505,128.163
"CCR",50,"P2",2024-08-14,17.6,1527.3528,68.58,231.648,21,12.5542,3.1784,27.658,129.131
"CCR",50,"P2",2024-08-14,17.7,1527.3528,68.58,231.648,21,12.5359,2.8087,23.846,129.794
"CCR",50,"P2",2024-08-14,17.8,1527.3528,68.58,231.648,21,12.5084,2.3411,20.077,130.666
"CCR",50,"P2",2024-08-14,17.9,1527.3528,68.58,231.648,21,12.4848,2.0241,18.7,131.848
"CCR",50,"P2",2024-08-14,18,1527.3528,68.58,231.648,21,12.4188,1.986,17.397,132.959
"CCR",50,"P2",2024-08-14,18.1,1527.3528,68.58,231.648,21,12.3076,1.8073,14.291,134.666
"CCR",50,"P2",2024-08-14,18.2,1527.3528,68.58,231.648,21,12.1947,1.4337,8.245,136.662
"CCR",50,"P2",2024-08-14,18.3,1527.3528,68.58,231.648,21,12.0711,0.3658,0,139.676
"CCR",88,"P1",2024-08-14,0.1,1013.7648,68.58,231.648,11,26.6544,4.7081,58.926,115.577
"CCR",88,"P1",2024-08-14,0.2,1013.7648,68.58,231.648,11,26.6785,5.4035,68.658,115.622
"CCR",88,"P1",2024-08-14,0.3,1013.7648,68.58,231.648,11,26.6107,5.5774,68.991,115.829
"CCR",88,"P1",2024-08-14,0.4,1013.7648,68.58,231.648,11,26.5138,6.2361,79.123,115.867
"CCR",88,"P1",2024-08-14,0.5,1013.7648,68.58,231.648,11,26.4998,5.9181,78.437,115.871
"CCR",88,"P1",2024-08-14,0.6,1013.7648,68.58,231.648,11,26.5698,5.7121,75.039,116.014
"CCR",88,"P1",2024-08-14,0.7,1013.7648,68.58,231.648,11,26.8634,8.105,101.223,116.901
"CCR",88,"P1",2024-08-14,0.8,1013.7648,68.58,231.648,11,26.7016,5.8028,70.869,115.753
"CCR",88,"P1",2024-08-14,0.9,1013.7648,68.58,231.648,11,26.7628,6.0247,72.458,115.578
"CCR",88,"P1",2024-08-14,1,1013.7648,68.58,231.648,11,26.8731,8.0392,100.991,116.888
"CCR",88,"P1",2024-08-14,1.1,1013.7648,68.58,231.648,11,26.8733,8.075,101.233,116.909
"CCR",88,"P1",2024-08-14,1.2,1013.7648,68.58,231.648,11,26.873,8.0761,101.171,116.845
"CCR",88,"P1",2024-08-14,1.3,1013.7648,68.58,231.648,11,26.8726,8.0921,101.435,116.907
"CCR",88,"P1",2024-08-14,1.4,1013.7648,68.58,231.648,11,26.8708,8.0788,101.196,116.88
"CCR",88,"P1",2024-08-14,1.5,1013.7648,68.58,231.648,11,26.8707,8.0957,101.296,116.922
"CCR",88,"P1",2024-08-14,1.6,1013.7648,68.58,231.648,11,26.8701,8.0825,101.208,116.804
"CCR",88,"P1",2024-08-14,1.7,1013.7648,68.58,231.648,11,26.8693,8.0938,101.322,116.922
"CCR",88,"P1",2024-08-14,1.8,1013.7648,68.58,231.648,11,26.869,8.1107,101.232,116.889
"CCR",88,"P1",2024-08-14,1.9,1013.7648,68.58,231.648,11,26.8661,8.0832,101.726,116.978
"CCR",88,"P1",2024-08-14,2,1013.7648,68.58,231.648,11,26.8651,8.0723,101.095,116.985
"CCR",88,"P1",2024-08-14,2.1,1013.7648,68.58,231.648,11,26.8677,8.0857,101.405,116.938
"CCR",88,"P1",2024-08-14,2.2,1013.7648,68.58,231.648,11,26.8677,8.1028,101.462,116.848
"CCR",88,"P1",2024-08-14,2.3,1013.7648,68.58,231.648,11,26.8656,8.0953,101.528,116.96
"CCR",88,"P1",2024-08-14,2.4,1013.7648,68.58,231.648,11,26.8606,8.1255,101.767,116.944
"CCR",88,"P1",2024-08-14,2.5,1013.7648,68.58,231.648,11,26.8593,8.1316,101.813,116.945
"CCR",88,"P1",2024-08-14,2.6,1013.7648,68.58,231.648,11,26.8586,8.1203,101.283,116.988
"CCR",88,"P1",2024-08-14,2.7,1013.7648,68.58,231.648,11,26.858,8.0922,101.674,116.928
"CCR",88,"P1",2024-08-14,2.8,1013.7648,68.58,231.648,11,26.8566,8.1246,101.633,117.002
"CCR",88,"P1",2024-08-14,2.9,1013.7648,68.58,231.648,11,26.8571,8.1075,101.558,116.907
"CCR",88,"P1",2024-08-14,3,1013.7648,68.58,231.648,11,26.8564,8.1128,101.503,116.988
"CCR",88,"P1",2024-08-14,3.1,1013.7648,68.58,231.648,11,26.8539,8.1108,101.595,117.07
"CCR",88,"P1",2024-08-14,3.2,1013.7648,68.58,231.648,11,26.8531,8.1082,101.354,117.066
"CCR",88,"P1",2024-08-14,3.3,1013.7648,68.58,231.648,11,26.8534,8.0912,101.154,116.979
"CCR",88,"P1",2024-08-14,3.4,1013.7648,68.58,231.648,11,26.8443,8.0904,101.088,116.946
"CCR",88,"P1",2024-08-14,3.5,1013.7648,68.58,231.648,11,26.7964,8.072,100.197,117.021
"CCR",88,"P1",2024-08-14,3.6,1013.7648,68.58,231.648,11,26.7975,8.0002,100.391,117.15
"CCR",88,"P1",2024-08-14,3.7,1013.7648,68.58,231.648,11,26.8376,8.0459,101.861,116.995
"CCR",88,"P1",2024-08-14,3.8,1013.7648,68.58,231.648,11,26.8488,8.136,101.774,116.852
"CCR",88,"P1",2024-08-14,3.9,1013.7648,68.58,231.648,11,26.8488,8.1234,101.486,116.96
"CCR",88,"P1",2024-08-14,4,1013.7648,68.58,231.648,11,26.8486,8.1015,101.164,116.959
"CCR",88,"P1",2024-08-14,4.1,1013.7648,68.58,231.648,11,26.8468,8.0701,100.923,116.967
"CCR",88,"P1",2024-08-14,4.2,1013.7648,68.58,231.648,11,26.8434,8.0554,100.595,116.946
"CCR",88,"P1",2024-08-14,4.3,1013.7648,68.58,231.648,11,26.8402,8.0256,100.362,116.919
"CCR",88,"P1",2024-08-14,4.4,1013.7648,68.58,231.648,11,26.834,8.0058,99.637,116.944
"CCR",88,"P1",2024-08-14,4.5,1013.7648,68.58,231.648,11,26.8148,7.9631,98.291,117.033
"CCR",88,"P1",2024-08-14,4.6,1013.7648,68.58,231.648,11,26.7582,7.813,96.003,117.668
"CCR",88,"P1",2024-08-14,4.7,1013.7648,68.58,231.648,11,26.6849,7.7417,99.389,117.789
"CCR",88,"P1",2024-08-14,4.8,1013.7648,68.58,231.648,11,26.658,8.0277,99.485,117.245
"CCR",88,"P1",2024-08-14,4.9,1013.7648,68.58,231.648,11,26.588,7.9625,97.086,116.276
"CCR",88,"P1",2024-08-14,5,1013.7648,68.58,231.648,11,26.4448,7.7312,92.574,115.577
"CCR",88,"P1",2024-08-14,5.1,1013.7648,68.58,231.648,11,26.3081,7.4342,91.243,115.321
"CCR",88,"P1",2024-08-14,5.2,1013.7648,68.58,231.648,11,26.1749,7.3459,89.494,115.057
"CCR",88,"P1",2024-08-14,5.3,1013.7648,68.58,231.648,11,25.9691,7.2394,88.768,114.888
"CCR",88,"P1",2024-08-14,5.4,1013.7648,68.58,231.648,11,25.6727,7.2937,93.44,115.267
"CCR",88,"P1",2024-08-14,5.5,1013.7648,68.58,231.648,11,25.4599,7.7438,97.081,115.61
"CCR",88,"P1",2024-08-14,5.6,1013.7648,68.58,231.648,11,25.2504,8.0052,98.326,115.775
"CCR",88,"P1",2024-08-14,5.7,1013.7648,68.58,231.648,11,25.074,8.1462,98.881,115.548253
"CCR",88,"P1",2024-08-14,5.8,1013.7648,68.58,231.648,11,24.7866,8.1852,96.5,116.311
"CCR",88,"P1",2024-08-14,5.9,1013.7648,68.58,231.648,11,24.4218,8.0148,97.116,116.588
"CCR",88,"P1",2024-08-14,6,1013.7648,68.58,231.648,11,24.0727,8.2327,98.997,116.814
"CCR",88,"P1",2024-08-14,6.1,1013.7648,68.58,231.648,11,23.6546,8.3181,94.023,117.189
"CCR",88,"P1",2024-08-14,6.2,1013.7648,68.58,231.648,11,23.179,7.9765,92.384,117.909
"CCR",88,"P1",2024-08-14,6.3,1013.7648,68.58,231.648,11,22.7309,7.9619,90.112,118.455
"CCR",88,"P1",2024-08-14,6.4,1013.7648,68.58,231.648,11,21.9135,7.6965,67.995,119.545
"CCR",88,"P1",2024-08-14,6.5,1013.7648,68.58,231.648,11,21.1187,5.4545,44.916,120.103
"CCR",88,"P1",2024-08-14,6.6,1013.7648,68.58,231.648,11,20.6424,3.9791,50.08,120.891
"CCR",88,"P1",2024-08-14,6.7,1013.7648,68.58,231.648,11,19.8532,4.9664,59.644,121.426
"CCR",88,"P1",2024-08-14,6.8,1013.7648,68.58,231.648,11,19.0111,5.5304,56.436,122.424
"CCR",88,"P1",2024-08-14,6.9,1013.7648,68.58,231.648,11,17.6922,5.1713,40.773,124.013
"CCR",88,"P1",2024-08-14,7,1013.7648,68.58,231.648,11,16.6803,3.9562,28.925,124.575
"CCR",88,"P1",2024-08-14,7.1,1013.7648,68.58,231.648,11,16.0558,2.8148,33.14,124.777
"CCR",88,"P1",2024-08-14,7.2,1013.7648,68.58,231.648,11,15.5684,3.3656,31.669,123.027
"CCR",88,"P1",2024-08-14,7.2,1013.7648,68.58,231.648,11,15.4111,3.3836,30.79,121.681
"CCR",88,"P1",2024-08-14,7.8,1013.7648,68.58,231.648,11,13.7018,3.9683,42.732,125.558
"CCR",88,"P1",2024-08-14,7.8,1013.7648,68.58,231.648,11,13.6797,4.0754,43.752,125.578
"CCR",88,"P1",2024-08-14,7.9,1013.7648,68.58,231.648,11,13.5913,4.6347,45.591,125.546
"CCR",88,"P1",2024-08-14,8,1013.7648,68.58,231.648,11,13.5128,4.6657,43.931,125.685
"CCR",88,"P1",2024-08-14,8.1,1013.7648,68.58,231.648,11,13.4266,4.5887,44.644,125.764
"CCR",88,"P1",2024-08-14,8.2,1013.7648,68.58,231.648,11,13.3451,4.6802,45.065,125.669
"CCR",88,"P1",2024-08-14,8.3,1013.7648,68.58,231.648,11,13.2765,4.7176,45.342,124.951
"CCR",88,"P1",2024-08-14,8.4,1013.7648,68.58,231.648,11,13.2344,4.7464,45.034,121.987
"CCR",88,"P1",2024-08-14,9,1013.7648,68.58,231.648,11,13.0892,4.3443,40.813,125.855
"CCR",88,"P1",2024-08-14,9,1013.7648,68.58,231.648,11,13.0661,4.3319,40.126,126.004
"CCR",88,"P1",2024-08-14,9.1,1013.7648,68.58,231.648,11,13.0304,4.2235,38.238,126.099
"CCR",88,"P1",2024-08-14,9.2,1013.7648,68.58,231.648,11,13.0104,3.979,36.075,126.388
"CCR",88,"P1",2024-08-14,9.3,1013.7648,68.58,231.648,11,12.9985,3.7456,32.925,126.559
"CCR",88,"P1",2024-08-14,9.4,1013.7648,68.58,231.648,11,12.992,3.4686,30.941,126.531
"CCR",88,"P1",2024-08-14,9.5,1013.7648,68.58,231.648,11,12.9869,3.2599,30.514,126.378
"CCR",88,"P1",2024-08-14,9.6,1013.7648,68.58,231.648,11,12.9735,3.2309,32.048,126.268
"CCR",88,"P1",2024-08-14,9.7,1013.7648,68.58,231.648,11,12.9631,3.4235,34.213,126.218
"CCR",88,"P1",2024-08-14,9.8,1013.7648,68.58,231.648,11,12.9491,3.6573,36.473,126.065
"CCR",88,"P1",2024-08-14,9.9,1013.7648,68.58,231.648,11,12.9247,3.9179,38.492,125.778
"CCR",88,"P1",2024-08-14,10,1013.7648,68.58,231.648,11,12.8993,4.2027,40.997,125.911
"CCR",88,"P1",2024-08-14,10.1,1013.7648,68.58,231.648,11,12.893,4.3119,40.137,125.985
"CCR",88,"P1",2024-08-14,10.2,1013.7648,68.58,231.648,11,12.8795,4.2092,38.607,126.23
"CCR",88,"P1",2024-08-14,10.3,1013.7648,68.58,231.648,11,12.8706,3.9594,35.741,126.256
"CCR",88,"P1",2024-08-14,10.4,1013.7648,68.58,231.648,11,12.8701,3.7546,35.843,126.164
"CCR",88,"P1",2024-08-14,10.5,1013.7648,68.58,231.648,11,12.8715,3.8252,36.092,126.373
"CCR",88,"P1",2024-08-14,10.5,1013.7648,68.58,231.648,11,12.8896,3.8052,36.344,126.218
"CCR",90,"C2",2024-08-14,0.1,561.7464,68.58,231.648,4.5,26.7697,8.457,106.499,115.903
"CCR",90,"C2",2024-08-14,0.2,561.7464,68.58,231.648,4.5,26.6354,5.8635,70.419,115.766
"CCR",90,"C2",2024-08-14,0.3,561.7464,68.58,231.648,4.5,26.4823,4.3528,56.546,116.046
"CCR",90,"C2",2024-08-14,0.4,561.7464,68.58,231.648,4.5,26.8819,7.9066,99.05,116.52
"CCR",90,"C2",2024-08-14,0.5,561.7464,68.58,231.648,4.5,26.82,6.0576,79.263,115.451
"CCR",90,"C2",2024-08-14,0.6,561.7464,68.58,231.648,4.5,26.8859,7.9012,99,116.476
"CCR",90,"C2",2024-08-14,0.7,561.7464,68.58,231.648,4.5,26.8516,6.2468,76.071,116.095
"CCR",90,"C2",2024-08-14,0.8,561.7464,68.58,231.648,4.5,26.8814,7.903,99.042,116.479
"CCR",90,"C2",2024-08-14,0.9,561.7464,68.58,231.648,4.5,26.8815,7.8906,98.875,116.548
"CCR",90,"C2",2024-08-14,1,561.7464,68.58,231.648,4.5,26.8785,7.8949,98.838,116.572
"CCR",90,"C2",2024-08-14,1.1,561.7464,68.58,231.648,4.5,26.8783,7.8909,98.649,116.481
"CCR",90,"C2",2024-08-14,1.2,561.7464,68.58,231.648,4.5,26.879,7.8775,99.217,116.491
"CCR",90,"C2",2024-08-14,1.3,561.7464,68.58,231.648,4.5,26.8816,7.9366,99.189,116.542
"CCR",90,"C2",2024-08-14,1.4,561.7464,68.58,231.648,4.5,26.8736,7.8828,98.495,116.495
"CCR",90,"C2",2024-08-14,1.5,561.7464,68.58,231.648,4.5,26.8626,7.8621,98.335,116.474
"CCR",90,"C2",2024-08-14,1.6,561.7464,68.58,231.648,4.5,26.8456,7.8481,98.14,116.436
"CCR",90,"C2",2024-08-14,1.7,561.7464,68.58,231.648,4.5,26.8281,7.8309,97.588,116.41
"CCR",90,"C2",2024-08-14,1.8,561.7464,68.58,231.648,4.5,26.8216,7.7857,97.46,116.386
"CCR",90,"C2",2024-08-14,1.9,561.7464,68.58,231.648,4.5,26.8196,7.8132,97.58,116.312
"CCR",90,"C2",2024-08-14,2,561.7464,68.58,231.648,4.5,26.817,7.7869,97.548,114.763
"CCR",90,"C2",2024-08-14,2,561.7464,68.58,231.648,4.5,26.8169,7.7922,97.538,111.853
"CCR",90,"C2",2024-08-14,2.4,561.7464,68.58,231.648,4.5,26.7924,7.7242,96.395,116.385
"CCR",90,"C2",2024-08-14,2.5,561.7464,68.58,231.648,4.5,26.7917,7.7107,96.684,116.29
"CCR",90,"C2",2024-08-14,2.6,561.7464,68.58,231.648,4.5,26.7896,7.7425,96.896,116.483
"CCR",90,"C2",2024-08-14,2.7,561.7464,68.58,231.648,4.5,26.7915,7.7318,96.844,116.432
"CCR",90,"C2",2024-08-14,2.8,561.7464,68.58,231.648,4.5,26.7939,7.7817,97.034,116.352
"CCR",90,"C2",2024-08-14,2.9,561.7464,68.58,231.648,4.5,26.7805,7.7455,96.568,116.344
"CCR",90,"C2",2024-08-14,3,561.7464,68.58,231.648,4.5,26.7688,7.687,95.563,116.279
"CCR",90,"C2",2024-08-14,3.1,561.7464,68.58,231.648,4.5,26.7559,7.6427,95.516,116.295
"CCR",90,"C2",2024-08-14,3.2,561.7464,68.58,231.648,4.5,26.7453,7.6491,95.934,116.278
"CCR",90,"C2",2024-08-14,3.3,561.7464,68.58,231.648,4.5,26.7386,7.6679,95.737,116.306
"CCR",90,"C2",2024-08-14,3.4,561.7464,68.58,231.648,4.5,26.732,7.6802,95.766,116.37
"CCR",90,"C2",2024-08-14,3.5,561.7464,68.58,231.648,4.5,26.722,7.6674,95.711,116.395
"CCR",90,"C2",2024-08-14,3.6,561.7464,68.58,231.648,4.5,26.6888,7.6664,95.81,116.187
"CCR",90,"C2",2024-08-14,3.7,561.7464,68.58,231.648,4.5,26.5878,7.6818,95.284,116.067
"CCR",90,"C2",2024-08-14,3.8,561.7464,68.58,231.648,4.5,26.4238,7.629,92.525,116.214
"CCR",90,"C2",2024-08-14,3.9,561.7464,68.58,231.648,4.5,26.3818,7.4414,93.241,116.338
"CCR",50,"P2",2024-09-16,0.1,1527.3528,0.9144,326.7456,19,23.1223,8.1349,84.748,119.361
"CCR",50,"P2",2024-09-16,0.2,1527.3528,0.9144,326.7456,19,23.1925,8.831,103.117,120.705
"CCR",50,"P2",2024-09-16,0.3,1527.3528,0.9144,326.7456,19,23.2199,8.8562,103.693,120.788
"CCR",50,"P2",2024-09-16,0.4,1527.3528,0.9144,326.7456,19,23.2187,8.8253,103.291,120.797
"CCR",50,"P2",2024-09-16,0.5,1527.3528,0.9144,326.7456,19,23.2205,8.8194,103.33,120.8
"CCR",50,"P2",2024-09-16,0.6,1527.3528,0.9144,326.7456,19,23.2216,8.842,103.662,120.771
"CCR",50,"P2",2024-09-16,0.7,1527.3528,0.9144,326.7456,19,23.219,8.8468,103.744,120.681
"CCR",50,"P2",2024-09-16,0.8,1527.3528,0.9144,326.7456,19,23.2209,8.8458,103.414,120.812
"CCR",50,"P2",2024-09-16,0.9,1527.3528,0.9144,326.7456,19,23.2218,8.8202,103.405,120.752
"CCR",50,"P2",2024-09-16,1,1527.3528,0.9144,326.7456,19,23.2215,8.8549,103.568,120.821
"CCR",50,"P2",2024-09-16,1.1,1527.3528,0.9144,326.7456,19,23.2218,8.8464,103.717,120.757
